num_ingredients,num_steps,desc_len,vote_count,instr_len,ingr_len,time_cue_count,cuisine,course,diet,total_time_min,is_quick
12,12,498,1850,1096,185,4,Indian,Dinner,Unknown,30.0,1
19,13,579,1065,1990,325,6,Other,Dinner,Vegetarian,50.0,0
10,15,520,316,707,152,0,Italian Recipes,Dinner,Vegetarian,35.0,1
10,9,547,412,718,158,3,Italian Recipes,World Breakfast,Unknown,25.0,1
17,14,629,18561,1118,290,8,Indian,Dinner,Vegetarian,40.0,1
10,5,454,696,767,159,7,Other,Appetizer,High Protein Vegetarian,535.0,0
14,6,425,325,701,186,5,Other,Side Dish,Vegetarian,50.0,0
13,10,537,274,1602,182,7,Continental,Main Course,Vegetarian,410.0,0
12,9,865,702,687,161,2,Other,Side Dish,Vegetarian,40.0,1
19,10,535,246,1027,346,8,Other,Main Course,Vegetarian,30.0,1
14,15,874,347,2230,257,4,Other,Side Dish,Vegetarian,65.0,0
7,15,729,5910,1528,86,2,Kerala Recipes,Snack,Vegetarian,35.0,1
11,9,755,1091,1100,163,3,Other,Main Course,Vegetarian,65.0,0
14,10,498,1607,955,241,8,Tamil Nadu,Dinner,Vegetarian,30.0,1
16,18,551,4538,1606,238,5,Rajasthani,Lunch,Vegetarian,90.0,0
11,9,544,2330,1164,182,7,Kerala Recipes,Side Dish,Vegetarian,55.0,0
5,10,708,393,1182,89,7,Other,Snack,Vegetarian,75.0,0
12,10,744,635,1462,195,2,Other,Side Dish,Vegetarian,50.0,0
10,10,703,385,903,141,3,Other,Appetizer,Unknown,35.0,1
14,13,377,3563,1173,218,1,Other,Lunch,Vegetarian,60.0,0
13,12,65,1110,889,227,3,North Indian Recipes,Dinner,Vegetarian,50.0,0
6,6,334,475,891,82,3,Continental,Appetizer,Vegetarian,55.0,0
11,13,660,856,822,224,8,North Indian Recipes,Dinner,Vegetarian,70.0,0
10,9,509,418,1206,163,9,Other,Dinner,High Protein Vegetarian,60.0,0
6,5,806,670,415,70,1,Continental,World Breakfast,Vegan,20.0,1
14,13,406,464,1524,214,13,North Indian Recipes,Lunch,High Protein Vegetarian,60.0,0
13,14,469,7925,982,217,3,South Indian Recipes,Lunch,Vegetarian,45.0,1
11,15,756,1050,1032,202,5,Tamil Nadu,South Indian Breakfast,Diabetic Friendly,60.0,0
22,15,842,1796,1073,348,7,Tamil Nadu,Lunch,Vegetarian,80.0,0
22,13,485,1708,1543,417,3,Indian,Dinner,Vegetarian,60.0,0
10,7,1044,1318,1097,159,8,South Indian Recipes,Side Dish,Vegetarian,50.0,0
16,15,493,1966,1883,276,6,North Indian Recipes,Side Dish,High Protein Vegetarian,60.0,0
23,14,545,7542,1090,362,9,Other,Dinner,Vegetarian,35.0,1
13,11,537,8936,816,196,2,Indian,Dinner,Vegetarian,50.0,0
13,9,544,1531,869,258,7,Other,Lunch,Vegetarian,60.0,0
6,15,450,11372,1413,90,7,South Indian Recipes,Snack,Unknown,60.0,0
18,10,561,1573,858,285,3,Indian,Lunch,Vegetarian,50.0,0
10,5,372,756,804,150,1,South Indian Recipes,Lunch,Vegetarian,40.0,1
10,6,589,824,801,158,4,Indian,Lunch,Vegetarian,50.0,0
12,6,468,196,492,166,1,South Indian Recipes,Dinner,Vegetarian,40.0,1
8,12,506,707,1079,150,6,Indian,Lunch,Vegetarian,40.0,1
10,9,908,2401,791,159,3,Rajasthani,Lunch,Vegetarian,30.0,1
14,9,151,1446,777,207,3,Indian,Lunch,Vegetarian,75.0,0
9,18,560,1591,1358,112,1,South Indian Recipes,Lunch,Vegetarian,45.0,1
8,10,401,5601,847,121,1,North Indian Recipes,Dinner,High Protein Vegetarian,40.0,1
16,13,370,1213,964,272,4,Indian,One Pot Dish,Vegetarian,50.0,0
10,10,543,5294,467,139,1,Other,Lunch,Vegetarian,25.0,1
11,11,718,945,834,163,7,Indian,Lunch,High Protein Vegetarian,35.0,1
15,10,610,1457,908,264,6,Indian,Dinner,Vegetarian,65.0,0
13,9,267,554,1120,198,6,North Indian Recipes,Dinner,Vegetarian,65.0,0
12,12,777,675,1285,183,8,North Indian Recipes,Lunch,Vegan,65.0,0
15,13,632,787,813,268,3,South Indian Recipes,Lunch,Vegetarian,55.0,0
15,9,818,15499,794,237,3,North Indian Recipes,Dinner,Vegetarian,71.0,0
16,13,363,6567,1190,305,5,Other,Lunch,Vegetarian,550.0,0
18,14,323,1842,1184,297,1,North Indian Recipes,Lunch,Vegetarian,75.0,0
15,11,509,1333,706,219,2,Indian,Lunch,Vegetarian,30.0,1
19,16,663,6716,1289,239,5,Bengali Recipes,Lunch,Vegetarian,50.0,0
13,11,324,1272,890,217,2,North Indian Recipes,Lunch,Vegetarian,60.0,0
9,11,458,1072,584,131,2,Other,Lunch,Vegetarian,45.0,1
7,7,550,622,601,151,3,Indian,Lunch,Vegetarian,45.0,1
16,10,709,1995,665,253,2,Kerala Recipes,Lunch,Vegetarian,45.0,1
10,14,463,180,1193,169,1,Indian,Lunch,Vegetarian,80.0,0
27,13,475,1127,1821,442,7,North Indian Recipes,Lunch,Vegan,90.0,0
13,17,700,9957,1399,188,9,Bengali Recipes,Dinner,Vegetarian,90.0,0
14,13,370,1890,852,255,0,Other,Lunch,Vegetarian,75.0,0
18,18,321,349,1230,299,1,Rajasthani,Dinner,Vegetarian,75.0,0
12,11,542,604,922,151,3,Tamil Nadu,Lunch,Vegetarian,40.0,1
17,12,425,1167,1261,267,4,North Indian Recipes,Dinner,High Protein Vegetarian,60.0,0
8,11,543,3234,673,113,3,Maharashtrian Recipes,Lunch,Vegetarian,15.0,1
5,10,383,232,993,84,5,North Indian Recipes,Lunch,Vegetarian,40.0,1
23,21,471,610,2152,389,11,Indian,Dinner,Vegetarian,70.0,0
10,10,341,738,552,152,1,Indian,Lunch,Gluten Free,35.0,1
18,7,605,371,774,315,3,Other,Dinner,Vegetarian,15.0,1
13,11,694,1198,980,205,1,Other,Lunch,Vegetarian,40.0,1
12,11,546,752,1473,193,4,Other,Lunch,Vegetarian,70.0,0
12,8,359,296,704,171,0,Indian,Dinner,High Protein Vegetarian,45.0,1
18,10,711,1457,1268,367,9,Other,Lunch,Vegetarian,70.0,0
14,14,443,6714,958,219,6,Indian,Lunch,High Protein Vegetarian,60.0,0
14,12,441,1501,953,216,3,North Indian Recipes,Lunch,Vegetarian,65.0,0
17,10,683,912,1931,300,11,Indian,Lunch,Vegetarian,50.0,0
18,9,455,434,818,292,8,Indian,World Breakfast,Vegetarian,15.0,1
8,13,607,199,1798,105,8,Continental,Appetizer,Vegetarian,130.0,0
4,9,763,3154,432,56,1,Andhra,Lunch,Vegetarian,35.0,1
15,12,443,1120,1290,262,5,Indian,Lunch,Vegetarian,55.0,0
10,8,577,2416,644,183,3,Indian,Dinner,Vegetarian,40.0,1
17,12,559,707,1291,267,6,Indian,Lunch,Vegetarian,60.0,0
19,6,336,704,1025,299,10,Indian,Dinner,Vegetarian,70.0,0
14,11,238,1046,1074,208,0,Indian,Lunch,Vegetarian,40.0,1
15,15,516,2046,831,279,3,Maharashtrian Recipes,Lunch,Vegetarian,50.0,0
18,14,463,2671,1067,278,2,Indian,Lunch,Vegetarian,25.0,1
13,9,419,618,888,183,3,North Indian Recipes,Lunch,Vegetarian,60.0,0
12,11,839,676,987,177,3,Indian,Lunch,Vegetarian,30.0,1
15,10,244,1470,1136,218,5,Indian,Lunch,Vegetarian,55.0,0
7,9,652,5621,1354,82,6,Maharashtrian Recipes,Lunch,Vegetarian,50.0,0
20,10,491,1723,864,291,1,Other,Lunch,Vegetarian,30.0,1
12,8,535,913,562,228,3,Indian,Lunch,Vegetarian,50.0,0
13,13,522,1796,1034,202,4,Other,Lunch,Vegetarian,50.0,0
6,8,410,1778,1173,119,10,South Indian Recipes,South Indian Breakfast,Vegetarian,60.0,0
11,13,510,155,854,171,1,Continental,Snack,Unknown,45.0,1
12,14,460,1447,1692,177,7,Continental,Snack,Vegetarian,80.0,0
6,10,472,766,652,92,2,Continental,Side Dish,Vegan,18.0,1
6,9,352,124,1144,73,6,Continental,Snack,Vegetarian,50.0,0
8,11,508,1239,1241,111,5,Indian,Snack,Vegetarian,60.0,0
13,14,938,459,2042,191,11,Continental,Snack,Unknown,45.0,1
11,10,830,445,1871,146,7,Continental,Snack,Unknown,45.0,1
9,13,425,424,1099,135,4,Continental,Snack,Unknown,45.0,1
7,7,390,618,791,112,3,Continental,Snack,Vegetarian,80.0,0
11,10,427,1345,689,182,3,Indian,Side Dish,Vegetarian,30.0,1
8,14,499,267,1105,125,4,Continental,Snack,Vegetarian,80.0,0
9,12,588,264,597,157,3,Indian,Side Dish,Vegetarian,40.0,1
7,9,546,350,1600,105,10,Continental,Snack,Vegetarian,65.0,0
11,7,484,1382,560,177,2,Indian,Lunch,Vegetarian,65.0,0
7,8,328,890,1300,102,4,Continental,Snack,Vegetarian,65.0,0
11,9,336,231,654,158,4,South Indian Recipes,Lunch,Vegetarian,40.0,1
13,6,465,917,684,201,2,South Indian Recipes,Lunch,Vegetarian,45.0,1
4,9,347,583,1045,57,7,Indian,Side Dish,Vegan,25.0,1
7,6,684,307,563,81,0,Indian,Side Dish,Vegetarian,25.0,1
5,5,397,822,491,77,4,Indian,Side Dish,Vegetarian,20.0,1
8,11,484,138,820,127,1,Continental,Appetizer,Unknown,35.0,1
9,8,566,327,740,122,2,Indian,Side Dish,Vegetarian,30.0,1
7,5,679,721,366,118,3,Indian,Side Dish,Vegetarian,150.0,0
14,7,643,105,801,174,4,Other,Side Dish,Unknown,60.0,0
9,17,792,217,1536,87,3,North Indian Recipes,Appetizer,Unknown,60.0,0
7,7,558,266,743,85,2,Italian Recipes,Appetizer,Unknown,30.0,1
11,10,766,114,1134,135,2,Italian Recipes,Appetizer,Unknown,60.0,0
8,8,674,1474,464,120,0,Other,Dinner,Vegetarian,40.0,1
16,7,351,2900,1703,301,15,Other,Lunch,Vegetarian,30.0,1
6,8,567,467,845,98,2,Continental,Appetizer,Vegetarian,30.0,1
13,9,687,310,1229,192,1,Continental,World Breakfast,Unknown,45.0,1
11,13,469,214,1272,195,2,Other,Appetizer,Unknown,60.0,0
8,11,679,931,891,107,5,Continental,Snack,Vegetarian,60.0,0
11,10,337,127,1479,164,6,Continental,Snack,Eggetarian,45.0,1
8,9,91,535,1510,104,6,Continental,Snack,Vegetarian,65.0,0
9,9,404,139,906,118,2,Continental,Snack,Eggetarian,60.0,0
8,5,78,216,1214,120,6,Continental,Snack,Vegetarian,65.0,0
6,9,572,445,797,87,4,Continental,Snack,Vegetarian,60.0,0
9,10,382,1197,1488,166,10,Continental,Snack,Vegetarian,60.0,0
8,12,298,2138,831,131,3,Continental,Snack,Vegetarian,45.0,1
7,23,352,486,1801,118,11,Continental,Snack,Vegetarian,45.0,1
6,9,606,360,1294,87,9,Continental,Snack,Vegetarian,65.0,0
6,11,790,131,816,95,1,Continental,Side Dish,Unknown,50.0,0
7,6,1136,227,389,107,2,North Indian Recipes,Snack,Unknown,45.0,1
13,18,555,1726,1769,156,8,Continental,Snack,Vegetarian,120.0,0
10,3,168,953,1141,170,3,Continental,Snack,Vegetarian,65.0,0
9,12,1139,524,869,122,4,Other,Dinner,Vegetarian,40.0,1
12,9,401,1239,1248,203,3,Indian,Lunch,Vegetarian,50.0,0
9,10,507,708,659,112,0,Continental,World Breakfast,Unknown,35.0,1
20,15,631,5260,1317,358,6,Other,Lunch,Non Vegeterian,55.0,0
11,11,405,712,747,171,2,Tamil Nadu,Side Dish,Vegetarian,15.0,1
6,10,376,337,788,85,4,Continental,Snack,Vegetarian,45.0,1
10,8,611,1766,1021,199,1,Other,Appetizer,Vegetarian,35.0,1
14,18,435,938,2179,224,5,Other,One Pot Dish,Vegetarian,60.0,0
8,11,640,1498,1002,142,2,Other,Lunch,Vegetarian,65.0,0
9,6,590,444,550,104,2,Continental,Dessert,Vegetarian,25.0,1
13,10,775,3824,850,226,1,South Indian Recipes,Dinner,Vegetarian,40.0,1
9,10,380,945,816,138,1,Indian,Lunch,Diabetic Friendly,40.0,1
7,9,416,333,647,110,2,Continental,World Breakfast,Vegetarian,20.0,1
9,7,371,2371,791,176,1,North Indian Recipes,Lunch,Vegetarian,40.0,1
1,4,546,378,251,22,0,Other,Unknown,Unknown,12.0,1
4,4,229,7189,744,47,1,Other,Unknown,Unknown,30.0,1
5,8,448,1769,1532,44,1,Other,Unknown,Unknown,40.0,1
10,9,872,560,834,200,1,Maharashtrian Recipes,Lunch,Vegetarian,45.0,1
12,8,671,4967,2104,191,13,Kerala Recipes,Lunch,Vegetarian,60.0,0
7,15,414,3251,1311,101,3,Continental,Snack,Vegetarian,75.0,0
8,8,709,1272,713,156,4,North Indian Recipes,Lunch,Vegetarian,40.0,1
15,7,580,3559,645,344,4,Other,Unknown,Unknown,35.0,1
8,11,810,431,1254,87,5,Fusion,Dessert,Vegetarian,280.0,0
6,13,426,257,1156,77,4,Continental,Side Dish,Vegetarian,70.0,0
10,17,570,1150,1163,152,3,Indian,Dinner,Vegetarian,45.0,1
12,9,388,2880,824,183,3,South Indian Recipes,Lunch,Vegetarian,40.0,1
9,13,590,765,1080,148,5,Other,Lunch,Vegetarian,40.0,1
11,6,952,733,978,153,4,Other,World Breakfast,Vegetarian,45.0,1
8,10,358,833,892,118,0,Other,Lunch,Vegetarian,40.0,1
8,9,980,2224,625,126,5,Andhra,Lunch,Vegetarian,30.0,1
8,8,470,2148,818,136,0,Maharashtrian Recipes,Snack,Vegetarian,35.0,1
11,11,340,823,758,173,2,North Indian Recipes,Lunch,Vegetarian,55.0,0
8,5,374,1337,1031,109,1,Other,Lunch,Vegetarian,30.0,1
13,9,982,555,1298,173,3,North Indian Recipes,Side Dish,High Protein Vegetarian,65.0,0
10,4,482,680,450,201,2,Continental,Dinner,High Protein Vegetarian,20.0,1
18,9,68,3371,1234,306,6,Andhra,Dinner,Vegetarian,50.0,0
6,6,472,384,800,65,0,Other,World Breakfast,Vegetarian,35.0,1
10,5,311,358,452,145,1,Continental,Dinner,High Protein Vegetarian,140.0,0
17,12,1084,9455,1372,276,2,Maharashtrian Recipes,Lunch,Vegetarian,40.0,1
6,14,522,229,1417,69,6,Continental,World Breakfast,Vegetarian,150.0,0
8,6,651,1015,1159,113,11,South Indian Recipes,Side Dish,High Protein Vegetarian,35.0,1
13,15,1018,5130,1956,216,15,Gujarati Recipes﻿,North Indian Breakfast,Vegetarian,45.0,1
9,11,405,2012,721,128,3,Andhra,Dinner,High Protein Vegetarian,40.0,1
11,11,1034,2480,2080,185,10,Indian,Dinner,High Protein Vegetarian,40.0,1
14,7,852,1421,1343,218,10,Gujarati Recipes﻿,North Indian Breakfast,High Protein Vegetarian,35.0,1
6,9,762,430,1377,90,14,Indian,Lunch,Vegan,30.0,1
7,5,449,273,799,85,4,Other,Dessert,Eggetarian,560.0,0
8,8,506,563,673,108,3,Indian,Side Dish,Vegetarian,15.0,1
12,8,540,7486,493,179,2,Maharashtrian Recipes,Lunch,Vegetarian,25.0,1
12,7,62,92,643,181,2,Continental,Dessert,Eggetarian,60.0,0
14,15,497,1692,3165,204,15,Continental,Dessert,Vegetarian,120.0,0
12,9,450,377,1507,203,7,Continental,Dessert,Vegetarian,60.0,0
8,9,644,873,867,96,8,Other,Dinner,Vegetarian,55.0,0
2,7,505,1412,786,47,2,Other,Unknown,Unknown,20.0,1
12,9,467,587,857,180,3,North Indian Recipes,Side Dish,High Protein Vegetarian,25.0,1
8,16,567,652,1409,98,8,Continental,Snack,Eggetarian,76.0,0
8,7,363,547,572,120,7,North Indian Recipes,Lunch,High Protein Vegetarian,40.0,1
15,13,407,2457,1595,189,8,Continental,Dessert,Eggetarian,120.0,0
10,7,245,493,812,130,2,Continental,Dessert,Vegetarian,70.0,0
11,11,410,962,1923,200,12,Continental,Dessert,Vegetarian,95.0,0
9,18,387,341,1394,124,4,Continental,Dessert,Eggetarian,55.0,0
11,9,422,964,1067,187,5,Continental,Dessert,Vegetarian,55.0,0
9,19,345,137,1826,156,7,Continental,Lunch,Vegetarian,65.0,0
8,8,402,1262,1022,115,2,Continental,Snack,Eggetarian,55.0,0
13,9,605,1416,1539,203,6,Continental,Dessert,Vegetarian,105.0,0
15,19,388,97,1848,216,9,Continental,Main Course,Vegetarian,90.0,0
5,9,428,240,1476,90,3,Continental,Dessert,Eggetarian,60.0,0
14,12,529,2498,1006,223,3,Maharashtrian Recipes,Lunch,Vegetarian,50.0,0
15,17,527,1622,1672,251,9,North Indian Recipes,Lunch,High Protein Vegetarian,65.0,0
10,8,1036,490,1107,169,3,Continental,Dessert,Eggetarian,55.0,0
13,13,662,296,1299,185,7,Continental,World Breakfast,Eggetarian,60.0,0
17,15,655,1496,1221,254,1,Kerala Recipes,Lunch,Non Vegeterian,40.0,1
6,5,473,472,453,52,0,Other,Side Dish,Vegetarian,20.0,1
14,14,766,628,1189,213,2,North Indian Recipes,Appetizer,Non Vegeterian,55.0,0
15,11,1137,4452,1001,212,5,Other,Lunch,Non Vegeterian,45.0,1
8,4,495,128,494,112,1,Other,World Breakfast,High Protein Vegetarian,530.0,0
9,5,573,828,851,111,4,Other,Main Course,Vegetarian,30.0,1
9,11,672,414,946,162,5,Bengali Recipes,Lunch,Non Vegeterian,38.0,1
15,10,564,1060,782,268,4,South Indian Recipes,Side Dish,Diabetic Friendly,17.0,1
4,14,945,1624,1120,72,3,Maharashtrian Recipes,Indian Breakfast,Diabetic Friendly,40.0,1
11,12,1096,1390,2044,157,8,Indian,Lunch,Diabetic Friendly,65.0,0
12,15,411,3980,1852,162,2,Other,Snack,Vegetarian,60.0,0
7,11,720,3338,1324,107,3,North Indian Recipes,Dinner,High Protein Vegetarian,50.0,0
18,16,438,9615,2049,288,5,North Indian Recipes,Lunch,Vegetarian,170.0,0
13,9,654,408,1105,224,1,North Indian Recipes,Indian Breakfast,Diabetic Friendly,50.0,0
5,12,556,904,1067,50,0,Indian,Indian Breakfast,Vegetarian,15.0,1
7,7,555,12559,1107,100,4,South Indian Recipes,Dinner,Vegetarian,50.0,0
8,11,447,3052,698,134,1,Indian,Unknown,Unknown,40.0,1
5,10,746,227,819,69,3,Continental,Snack,Vegetarian,255.0,0
14,4,428,1050,521,217,3,South Indian Recipes,Side Dish,Vegan,30.0,1
5,4,801,1657,614,56,4,Other,Unknown,Vegetarian,150.0,0
8,9,222,1936,1119,118,3,Other,Lunch,Vegetarian,45.0,1
9,9,504,1441,1329,169,3,Other,Snack,Vegetarian,40.0,1
11,6,485,3278,778,169,8,Indian,Side Dish,Vegetarian,30.0,1
6,4,373,645,660,71,0,South Indian Recipes,Appetizer,Vegetarian,40.0,1
9,6,503,1049,1251,146,8,North Indian Recipes,Lunch,High Protein Vegetarian,50.0,0
11,12,430,3264,1035,170,2,Indian,Side Dish,High Protein Vegetarian,70.0,0
13,12,436,828,1257,247,7,Fusion,Snack,Vegetarian,45.0,1
5,6,752,5448,889,109,5,Karnataka,Snack,Vegetarian,45.0,1
11,10,564,8700,1948,173,8,Maharashtrian Recipes,Dessert,Vegetarian,80.0,0
14,13,242,3689,738,230,3,Indian,Snack,Vegetarian,55.0,0
11,11,444,2268,1240,201,1,Other,Appetizer,Vegetarian,60.0,0
11,14,553,395,1253,177,4,Indian,Appetizer,Vegetarian,50.0,0
7,7,580,2158,668,85,5,Continental,Snack,Unknown,50.0,0
11,6,277,1608,758,180,2,South Indian Recipes,Snack,Vegetarian,30.0,1
6,9,224,892,1194,84,2,Indian,Snack,Vegetarian,60.0,0
11,11,555,6241,1945,197,10,Other,Appetizer,Vegetarian,105.0,0
9,9,986,476,839,114,8,Continental,Dinner,High Protein Vegetarian,35.0,1
10,19,611,444,1595,151,3,Continental,Snack,Vegetarian,75.0,0
9,13,641,476,1184,164,5,Indian,Lunch,Vegetarian,40.0,1
13,8,372,600,633,184,4,Maharashtrian Recipes,Snack,Vegetarian,30.0,1
8,8,412,2445,479,141,1,Other,Snack,Vegetarian,50.0,0
17,8,363,2466,956,266,11,Maharashtrian Recipes,Snack,Vegetarian,50.0,0
11,11,854,3363,1202,158,6,Indian,Snack,Vegetarian,50.0,0
14,7,534,6436,1044,233,6,Bengali Recipes,Main Course,Vegetarian,40.0,1
5,11,675,2210,1321,68,3,Other,Snack,Vegetarian,40.0,1
14,12,1033,3028,1379,238,2,Karnataka,Snack,Vegetarian,25.0,1
8,10,418,1948,1136,136,4,Karnataka,Snack,Vegetarian,50.0,0
9,11,407,445,1279,141,5,Other,Snack,Vegetarian,55.0,0
4,7,619,2486,1047,40,8,Other,South Indian Breakfast,Vegetarian,60.0,0
15,11,407,724,1009,205,4,Indian,Snack,Vegetarian,60.0,0
9,17,629,725,1316,144,4,Bengali Recipes,Dessert,Vegetarian,35.0,1
11,11,648,632,1505,217,7,Other,Snack,Vegetarian,170.0,0
8,14,690,14642,1438,138,2,Other,Dessert,Vegetarian,70.0,0
10,10,434,459,746,161,3,Indian,Snack,Vegetarian,60.0,0
7,9,477,684,859,129,11,Kerala Recipes,Lunch,Vegetarian,25.0,1
12,7,350,114,544,94,0,Tamil Nadu,Dinner,Unknown,25.0,1
4,9,438,509,841,34,4,Other,Dessert,Vegetarian,235.0,0
1,11,991,6835,1107,14,1,Tamil Nadu,Dessert,Vegetarian,30.0,1
6,6,389,745,440,84,1,Bengali Recipes,Dessert,Vegetarian,40.0,1
8,16,40,3797,1855,95,8,Bengali Recipes,Dessert,Vegetarian,70.0,0
10,9,806,1366,624,155,3,Other,Appetizer,Vegetarian,40.0,1
7,10,435,304,803,100,1,South Indian Recipes,Dessert,Vegetarian,40.0,1
12,15,385,2750,1560,171,4,Other,Dessert,Vegetarian,55.0,0
5,9,413,198,914,55,2,Continental,Snack,High Protein Vegetarian,50.0,0
15,15,447,727,1856,252,6,Rajasthani,Dessert,Vegetarian,35.0,1
7,9,387,1679,656,111,0,North Indian Recipes,Snack,Vegetarian,260.0,0
4,6,434,795,871,61,3,Karnataka,Dessert,Vegetarian,50.0,0
9,16,412,1053,1278,113,11,Andhra,Dessert,Vegetarian,35.0,1
7,5,404,1737,431,120,2,Indian,Side Dish,Vegetarian,30.0,1
13,6,740,167,804,147,3,Continental,Snack,Sugar Free Diet,65.0,0
7,5,402,884,518,108,6,Indian,Side Dish,Vegetarian,20.0,1
8,7,580,549,454,121,3,North Indian Recipes,Side Dish,Vegetarian,40.0,1
8,12,271,1822,1126,111,6,Other,Dessert,Eggetarian,90.0,0
16,15,496,3666,1035,251,9,Other,Main Course,Vegetarian,40.0,1
12,6,423,488,753,99,0,North Indian Recipes,Lunch,Vegetarian,50.0,0
6,9,586,1015,752,93,2,Indian,Appetizer,Vegetarian,45.0,1
11,8,862,699,790,143,1,Other,Lunch,High Protein Vegetarian,50.0,0
20,10,456,3665,957,321,4,Other,Lunch,Vegetarian,30.0,1
14,10,1287,334,2291,154,9,Continental,Snack,Vegetarian,165.0,0
12,9,639,1981,973,182,7,North Indian Recipes,Dinner,High Protein Vegetarian,35.0,1
16,8,443,801,633,239,1,Indian,Appetizer,Vegetarian,40.0,1
13,8,664,584,1186,203,4,Other,Dinner,High Protein Vegetarian,75.0,0
15,10,368,762,1010,236,2,Other,Dinner,Vegetarian,15.0,1
11,10,568,580,1154,178,2,Other,Lunch,Vegetarian,300.0,0
10,13,509,283,1039,158,4,Other,Dessert,Vegetarian,75.0,0
17,8,465,159,803,187,0,Kerala Recipes,Lunch,Vegetarian,65.0,0
8,11,698,486,718,114,0,Italian Recipes,Appetizer,Vegetarian,20.0,1
14,9,546,374,1355,196,2,Other,Appetizer,Vegetarian,40.0,1
7,9,557,1518,903,108,2,Continental,Appetizer,Vegetarian,40.0,1
7,16,575,666,2792,71,9,Other,Snack,Eggetarian,250.0,0
6,7,1051,386,601,84,1,Continental,Appetizer,Vegetarian,10.0,1
9,7,738,323,807,149,3,Continental,World Breakfast,Eggetarian,65.0,0
5,12,570,305,401,71,4,Indian,Appetizer,Vegetarian,25.0,1
15,9,352,491,715,133,0,Other,Lunch,Vegetarian,50.0,0
12,10,710,1299,681,207,0,South Indian Recipes,Lunch,Vegetarian,63.0,0
9,16,431,1635,1224,111,5,Other,Appetizer,Non Vegeterian,50.0,0
18,9,634,9470,1098,315,8,Karnataka,Lunch,Vegetarian,35.0,1
12,11,384,571,706,188,1,Other,Side Dish,Vegetarian,30.0,1
11,11,823,1462,889,166,6,Tamil Nadu,South Indian Breakfast,High Protein Vegetarian,35.0,1
5,9,494,1659,1037,67,8,Maharashtrian Recipes,Dessert,Vegetarian,50.0,0
25,7,548,595,989,415,4,Other,Lunch,Vegetarian,75.0,0
8,7,608,2803,1046,128,4,Other,Dessert,Vegetarian,25.0,1
9,6,488,268,778,130,2,Continental,Dessert,Sugar Free Diet,70.0,0
15,5,729,269,614,290,3,Other,Unknown,Vegetarian,35.0,1
13,10,649,3370,1139,173,4,Other,Appetizer,Gluten Free,30.0,1
10,11,583,259,886,119,5,Other,Side Dish,Vegetarian,25.0,1
7,11,432,614,1716,117,10,Continental,Appetizer,Vegetarian,55.0,0
10,14,409,1054,1568,144,9,Continental,Side Dish,Vegetarian,150.0,0
2,8,601,9812,764,21,6,Indian,Lunch,Vegetarian,25.0,1
3,5,393,4685,746,21,2,Indian,Unknown,Unknown,10.0,1
13,19,1035,135,3095,185,13,Italian Recipes,Side Dish,Vegetarian,165.0,0
4,6,824,1501,567,41,0,Other,World Breakfast,Vegetarian,15.0,1
10,14,532,414,2118,142,11,Continental,Main Course,Vegetarian,100.0,0
6,4,755,504,993,78,7,Continental,Side Dish,Vegetarian,40.0,1
8,10,521,201,628,95,3,Continental,Dessert,Vegetarian,35.0,1
10,9,596,804,1051,130,5,Italian Recipes,Dinner,High Protein Vegetarian,50.0,0
6,7,500,105,553,75,0,Italian Recipes,Appetizer,Vegetarian,40.0,1
11,17,395,836,1356,204,3,Italian Recipes,Side Dish,Vegetarian,180.0,0
12,12,426,2260,906,193,1,Fusion,Lunch,Vegetarian,35.0,1
6,9,514,473,1076,91,3,Italian Recipes,Appetizer,Eggetarian,30.0,1
7,7,873,370,944,102,0,Continental,World Breakfast,Vegetarian,30.0,1
17,9,407,443,651,255,3,Continental,Appetizer,Vegetarian,40.0,1
10,7,464,244,687,130,2,South Indian Recipes,South Indian Breakfast,Vegetarian,25.0,1
9,5,672,819,701,144,2,Other,Appetizer,Vegetarian,45.0,1
14,13,384,344,1982,236,3,Bengali Recipes,Snack,Vegetarian,45.0,1
8,9,429,1892,438,165,3,Maharashtrian Recipes,Unknown,Unknown,20.0,1
17,20,563,507,2233,249,10,Continental,Dinner,Vegetarian,75.0,0
15,9,685,377,1082,274,1,Other,World Breakfast,Vegetarian,35.0,1
15,13,739,671,1067,209,3,Italian Recipes,Side Dish,Vegetarian,70.0,0
12,7,945,412,678,182,0,Continental,Side Dish,Vegetarian,15.0,1
11,8,557,1522,1013,166,3,South Indian Recipes,South Indian Breakfast,Vegetarian,30.0,1
12,7,457,133,659,159,2,Indian,Indian Breakfast,High Protein Vegetarian,25.0,1
12,11,1044,1322,825,194,1,Maharashtrian Recipes,Lunch,High Protein Vegetarian,35.0,1
13,7,523,2460,727,172,0,Italian Recipes,Appetizer,Vegetarian,45.0,1
15,5,604,1283,858,183,4,Continental,World Breakfast,Vegetarian,100.0,0
3,5,364,3322,669,30,3,Continental,Unknown,Vegetarian,30.0,1
14,20,477,549,2782,241,10,Other,Appetizer,Vegetarian,30.0,1
6,8,419,106,629,86,3,Continental,Dessert,Vegetarian,15.0,1
13,16,1122,247,1657,195,6,Continental,Side Dish,Vegetarian,17.0,1
6,9,434,2224,493,78,0,Continental,Snack,Vegetarian,10.0,1
